Motor count, pos radians, vel est, accel est, U of t, raw adc, amplified adc
-133337, -102.268, -26.3972, 2.28469, 4648, 36, 128
-133375, -102.297, -27.642, -52.2783, 4869, 36, 134
-133375, -102.297, -26.0789, 81.0444, 4958, 36, 151
-133375, -102.297, -26.3989, -29.9451, 4913, 37, 169
-133375, -102.297, -26.4175, 2.95126, 4736, 42, 181
-133412, -102.326, -27.63, -50.2098, 4427, 45, 194
-133412, -102.326, -26.1079, 79.5674, 3990, 47, 195
-133412, -102.326, -26.4191, -28.5454, 4657, 47, 190
-133412, -102.326, -26.4366, 3.43726, 5198, 44, 173
-133450, -102.355, -27.679, -50.9814, 4358, 42, 150
-133450, -102.355, -26.1143, 82.1132, 4632, 41, 153
-133450, -102.355, -26.4329, -29.0172, 4774, 38, 147
-133450, -102.355, -26.4504, 3.73594, 4784, 36, 153
-133487, -102.383, -27.6619, -49.5589, 4661, 35, 159
-133487, -102.383, -26.1392, 80.089, 4406, 38, 167
-133487, -102.383, -26.4498, -28.15, 4023, 40, 166
-133487, -102.383, -26.4668, 3.70807, 4745, 41, 165
-133526, -102.413, -27.7407, -52.1549, 4095, 40, 154
-133526, -102.413, -26.1341, 84.2531, 4553, 37, 122
-133526, -102.413, -26.4608, -29.9454, 4882, 35, 121
-133526, -102.413, -26.4789, 3.52619, 5079, 32, 125
-133563, -102.442, -27.6917, -50.024, 5143, 32, 141
-133563, -102.442, -26.1697, 79.5522, 5074, 33, 161
-133563, -102.442, -26.4807, -28.8044, 4873, 41, 175
-133563, -102.442, -26.498, 2.93532, 4539, 44, 183
-133602, -102.471, -27.7719, -53.0521, 4076, 47, 186
-133602, -102.471, -26.1652, 83.2281, 4720, 46, 181
-133602, -102.471, -26.4916, -31.1003, 3994, 44, 152
-133602, -102.471, -26.5092, 2.24023, 4373, 39, 129
-133640, -102.501, -27.7532, -52.7614, 4622, 34, 117
-133640, -102.501, -26.1891, 80.1218, 4740, 29, 114
-133640, -102.501, -26.5079, -31.3077, 4726, 26, 119
-133640, -102.501, -26.5252, 1.14827, 4579, 29, 128
-133679, -102.531, -27.7997, -55.0938, 4300, 30, 129
-133679, -102.531, -26.1931, 81.1188, 5135, 32, 128
-133679, -102.531, -26.5194, -33.3197, 4589, 31, 122
-133679, -102.531, -26.5367, -0.0862492, 5160, 31, 105
-133716, -102.559, -27.7483, -53.8774, 4350, 31, 103
-133716, -102.559, -26.2249, 75.4587, 4654, 30, 115
-133716, -102.559, -26.5344, -33.1358, 4826, 27, 102
-133716, -102.559, -26.5499, -1.63004, 4865, 25, 109
-133753, -102.587, -27.7582, -55.2059, 4772, 28, 121
-133753, -102.587, -26.2322, 73.9759, 4547, 30, 128
-133753, -102.587, -26.5395, -34.6823, 4191, 33, 136
-133753, -102.587, -26.5531, -3.23926, 4945, 35, 134
-133791, -102.616, -27.7916, -58.185, 4323, 35, 132
-133791, -102.616, -26.2229, 74.3931, 4813, 34, 115
-133791, -102.616, -26.5375, -37.2428, 5173, 34, 122
-133791, -102.616, -26.5509, -4.98459, 4153, 34, 140
-133830, -102.646, -27.822, -61.4038, 4246, 37, 149
-133830, -102.646, -26.2121, 74.6473, 4208, 59, 149
-133830, -102.646, -26.5354, -39.9386, 4038, 32, 146
-133830, -102.646, -26.5497, -6.83987, 4978, 30, 137
-133869, -102.676, -27.8222, -63.3943, 4541, 31, 129
-133869, -102.676, -26.2133, 72.7055, 3977, 32, 111
-133869, -102.676, -26.5371, -41.8763, 4517, 34, 114
-133869, -102.676, -26.5518, -8.77224, 4930, 33, 106
-133907, -102.705, -27.7925, -64.0051, 3968, 31, 110
-133907, -102.705, -26.2249, 68.6577, 4114, 30, 128
-133907, -102.705, -26.54, -42.9799, 4129, 32, 126
-133907, -102.705, -26.5534, -10.7175, 4013, 25, 121
-133945, -102.735, -27.792, -65.817, 5006, 24, 112
-133945, -102.735, -26.2227, 66.7972, 4623, 24, 100
-133945, -102.735, -26.5363, -44.8406, 4111, 27, 86
-133945, -102.735, -26.5483, -12.5752, 4708, 31, 101
-133983, -102.764, -27.7858, -67.6625, 5176, 32, 107
-133983, -102.764, -26.2155, 64.9706, 4264, 33, 127
-133983, -102.764, -26.5281, -46.6426, 4464, 34, 130
-133983, -102.764, -26.5393, -14.3478, 4533, 33, 137
-134022, -102.794, -27.8079, -70.7216, 4470, 32, 141
-134022, -102.794, -26.1954, 65.3866, 4276, 34, 149
-134022, -102.794, -26.5159, -49.1294, 5194, 36, 153
-134022, -102.794, -26.5275, -15.9467, 4732, 37, 149
-134066, -102.827, -27.9563, -79.0044, 4141, 39, 138
-134066, -102.827, -26.1374, 74.3969, 4660, 42, 149
-134066, -102.827, -26.501, -54.7737, 5049, 42, 153
-134066, -102.827, -26.5174, -17.3062, 4061, 39, 159
-134107, -102.859, -27.8589, -76.9858, 4183, 40, 178
-134107, -102.859, -26.1702, 66.4415, 4174, 40, 182
-134107, -102.859, -26.513, -53.7857, 4034, 38, 176
-134107, -102.859, -26.5303, -18.7366, 5003, 36, 161
-134146, -102.889, -27.8062, -75.3032, 4596, 35, 147
-134146, -102.889, -26.1991, 61.1532, 4060, 36, 131
-134146, -102.889, -26.5237, -53.1575, 4632, 37, 132
-134146, -102.889, -26.5383, -19.7725, 5075, 37, 129
-134184, -102.918, -27.7785, -74.7229, 4140, 35, 135
-134184, -102.918, -26.2099, 58.2313, 4316, 35, 157
-134184, -102.918, -26.5239, -53.1029, 4361, 33, 164
-134184, -102.918, -26.536, -20.5231, 4274, 35, 159
-134222, -102.947, -27.7735, -75.2896, 4056, 33, 152
-134222, -102.947, -26.2031, 57.6737, 4947, 35, 143
-134222, -102.947, -26.5158, -53.5991, 4462, 34, 132
-134222, -102.947, -26.5273, -20.953, 5091, 34, 117
-134259, -102.975, -27.7327, -74.3242, 4341, 35, 124
-134259, -102.975, -26.2038, 55.2812, 4704, 35, 126
-134259, -102.975, -26.5083, -52.9652, 4937, 33, 126
-134259, -102.975, -26.5195, -21.0788, 5036, 2, 137
-134286, -102.996, -27.4058, -61.0334, 5002, 34, 148
-134297, -103.005, -26.6409, 19.7009, 4836, 39, 160
-134297, -103.005, -26.4047, -21.2243, 4537, 42, 157
-134297, -103.005, -26.5007, -30.0838, 4109, 44, 169
-134317, -103.02, -27.1588, -50.1471, 4790, 44, 157
-134335, -103.034, -26.9132, -4.61441, 4097, 42, 141
-134335, -103.034, -26.3316, -0.285915, 4512, 38, 143
-134335, -103.034, -26.4845, -35.5668, 4797, 35, 127
-134353, -103.047, -27.0772, -46.0314, 4951, 31, 128
-134374, -103.064, -27.0157, -12.5111, 4972, 28, 128
-134374, -103.064, -26.2965, 8.43643, 4860, 31, 134
-134374, -103.064, -26.4763, -37.2703, 4615, 34, 136
-134387, -103.074, -26.9121, -38.2189, 4240, 36, 139
-134412, -103.093, -27.1895, -27.5656, 4976, 37, 145
-134412, -103.093, -26.2653, 22.0859, 4334, 37, 125
-134412, -103.093, -26.4773, -39.5223, 4806, 36, 134
-134423, -103.101, -26.847, -33.7122, 5146, 36, 132
-134449, -103.121, -27.2412, -31.966, 4109, 33, 144
-134449, -103.121, -26.2595, 27.2544, 4183, 37, 159
-134449, -103.121, -26.479, -38.9272, 4126, 36, 163
-134461, -103.13, -26.8787, -33.253, 5181, 34, 152
-134487, -103.15, -27.231, -28.2367, 4857, 33, 138
-134487, -103.15, -26.2571, 28.1446, 4402, 35, 158
-134487, -103.15, -26.4768, -37.1369, 5061, 40, 147
-134496, -103.157, -26.782, -27.5653, 4341, 42, 155
-134524, -103.179, -27.3226, -35.3833, 4734, 42, 171
-134524, -103.179, -26.2406, 36.7773, 4996, 44, 174
-134524, -103.179, -26.4746, -36.8504, 5125, 39, 171
-134530, -103.183, -26.6813, -21.178, 5121, 41, 180
-134563, -103.209, -27.5047, -46.2749, 4985, 46, 183
-134563, -103.209, -26.1892, 52.04, 4716, 48, 188
-134563, -103.209, -26.4621, -38.7951, 4315, 50, 187
-134563, -103.209, -26.4767, -10.5384, 5028, 49, 170
-134601, -103.238, -27.7115, -63.6234, 4362, 47, 163
-134601, -103.238, -26.1399, 69.8352, 4809, 43, 167
-134601, -103.238, -26.4517, -40.7144, 5125, 43, 163
-134601, -103.238, -26.4624, -7.38364, 4064, 32, 158
-134639, -103.267, -27.6989, -61.3885, 4114, 40, 173
-134639, -103.267, -26.1278, 72.3318, 4033, 40, 176
-134639, -103.267, -26.4399, -38.1917, 5062, 39, 166
-134639, -103.267, -26.4506, -4.80805, 4714, 38, 155
-134677, -103.296, -27.687, -58.7761, 4236, 40, 144
-134677, -103.296, -26.1155, 74.9743, 4869, 42, 153
-134677, -103.296, -26.4271, -35.5257, 4127, 42, 170
-134677, -103.296, -26.4372, -2.12362, 4494, 40, 165
-134715, -103.325, -27.6728, -56.0777, 4731, 41, 169
-134715, -103.325, -26.1006, 77.6829, 4836, 37, 164
-134715, -103.325, -26.4113, -32.8101, 4808, 38, 167
-134715, -103.325, -26.4204, 0.595944, 4647, 42, 171
-134752, -103.353, -27.6232, -52.0365, 4355, 46, 176
-134752, -103.353, -26.0914, 78.2854, 5176, 49, 178
-134752, -103.353, -26.3925, -29.2677, 4617, 48, 173
-134752, -103.353, -26.3997, 3.28868, 5174, 48, 184
-134790, -103.383, -27.6317, -50.5431, 4351, 48, 193
-134790, -103.383, -26.0561, 83.1507, 4641, 48, 200
-134790, -103.383, -26.3637, -27.3685, 4800, 46, 209
-134790, -103.383, -26.37, 6.00703, 4826, 46, 199
-134828, -103.412, -27.6018, -47.9747, 4720, 47, 199
-134828, -103.412, -26.0259, 85.7548, 4481, 50, 196
-134828, -103.412, -26.333, -24.7735, 4112, 51, 198
-134828, -103.412, -26.3386, 8.59255, 4852, 51, 183
-134867, -103.442, -27.6015, -46.7258, 4217, 49, 172
-134867, -103.442, -25.9833, 90.4206, 4693, 44, 175
-134867, -103.442, -26.298, -23.0759, 5039, 44, 174
-134867, -103.442, -26.3036, 11.1062, 4009, 41, 173
-134905, -103.471, -27.5352, -43.0514, 4088, 43, 184
-134905, -103.471, -25.9586, 90.68, 4037, 41, 185
-134905, -103.471, -26.2646, -19.8974, 5095, 39, 164
-134905, -103.471, -26.2689, 13.4146, 4777, 36, 149
-134943, -103.5, -27.4985, -40.6475, 4328, 37, 135
-134943, -103.5, -25.92, 92.9903, 4992, 40, 141
-134943, -103.5, -26.2243, -17.639, 4278, 40, 145
-134943, -103.5, -26.227, 15.6184, 4676, 38, 151
-134980, -103.528, -27.4232, -37.174, 4943, 62, 153
-134980, -103.528, -25.8848, 92.9773, 5078, 34, 155
-134980, -103.528, -26.1793, -14.7563, 5080, 37, 158
-134980, -103.528, -26.1799, 17.6101, 4949, 40, 151
-135019, -103.558, -27.4371, -37.7407, 4685, 43, 161
-135019, -103.558, -25.8136, 99.1835, 4290, 46, 174
-135019, -103.558, -26.1232, -14.4942, 5008, 46, 166
-135019, -103.558, -26.124, 19.5027, 4348, 44, 156
-135057, -103.587, -27.3511, -34.8377, 4800, 40, 161
-135057, -103.587, -25.7701, 98.7109, 5122, 41, 163
-135057, -103.587, -26.072, -12.0498, 4067, 38, 166
-135057, -103.587, -26.0724, 21.0778, 4122, 40, 173
-135096, -103.617, -27.33, -34.4902, 4046, 39, 170
-135096, -103.617, -25.7066, 102.398, 5081, 36, 158
-135096, -103.617, -26.0161, -11.3632, 4738, 33, 117
-135096, -103.617, -26.0166, 22.5482, 4265, 34, 120
-135135, -103.647, -27.2751, -33.205, 4904, 37, 135
-135135, -103.647, -25.6522, 103.685, 4167, 38, 135
-135135, -103.647, -25.9621, -10.1183, 4540, 36, 149
-135135, -103.647, -25.9629, 23.7529, 4782, 32, 145
-135174, -103.677, -27.2217, -32.0449, 4893, 33, 147
-135174, -103.677, -25.599, 104.798, 4870, 35, 150
-135174, -103.677, -25.9091, -9.05236, 4715, 39, 139
-135174, -103.677, -25.9101, 24.7707, 4427, 43, 160
-135212, -103.706, -27.1373, -29.7551, 4012, 45, 165
-135212, -103.706, -25.5563, 103.603, 4701, 46, 163
-135212, -103.706, -25.8582, -7.35189, 4020, 44, 162
-135212, -103.706, -25.8586, 25.5807, 4445, 40, 157
-135250, -103.735, -27.0846, -28.8616, 4742, 35, 148
-135250, -103.735, -25.503, 104.396, 4906, 30, 140
-135250, -103.735, -25.8045, -6.61226, 4938, 30, 138
-135250, -103.735, -25.8049, 26.2677, 4837, 32, 132
-135288, -103.765, -27.0311, -28.2203, 4603, 35, 134
-135288, -103.765, -25.4499, 104.996, 4239, 37, 128
-135288, -103.765, -25.752, -6.05038, 4986, 37, 123
-135288, -103.765, -25.7532, 26.7943, 4355, 35, 120
-135326, -103.794, -26.9804, -27.7269, 4838, 33, 131
-135326, -103.794, -25.4002, 105.458, 5189, 35, 139
-135326, -103.794, -25.7035, -5.6186, 4162, 35, 152
-135326, -103.794, -25.706, 27.1972, 4247, 38, 161
-135365, -103.824, -26.9663, -28.6722, 4200, 38, 164
-135365, -103.824, -25.3461, 107.924, 4023, 37, 155
-135365, -103.824, -25.6594, -6.12212, 4954, 36, 137
-135365, -103.824, -25.6643, 27.513, 4510, 36, 124
-135404, -103.854, -26.9279, -28.5087, 5180, 37, 136
-135404, -103.854, -25.3105, 108.12, 4470, 39, 148
-135404, -103.854, -25.6264, -5.93581, 4875, 39, 169
-135404, -103.854, -25.6338, 27.69, 5148, 43, 179
-135442, -103.883, -26.8678, -27.0252, 4044, 45, 195
-135442, -103.883, -25.2941, 106.151, 4051, 49, 205
-135442, -103.883, -25.6037, -4.97888, 5170, 48, 211
-135442, -103.883, -25.6122, 27.7861, 4911, 46, 166
-135480, -103.912, -26.8467, -26.8166, 4521, 47, 176
-135480, -103.912, -25.2738, 106.288, 4003, 49, 179
-135480, -103.912, -25.5845, -4.86656, 4589, 50, 188
-135480, -103.912, -25.5943, 27.8747, 5049, 48, 180
-135518, -103.941, -26.8301, -26.7446, 4130, 33, 179
-135518, -103.941, -25.2588, 106.348, 4323, 43, 185
-135518, -103.941, -25.5711, -4.81485, 4383, 42, 185
-135518, -103.941, -25.5826, 27.9209, 4313, 40, 178
-135556, -103.97, -26.8203, -26.7017, 4111, 40, 147
-135556, -103.97, -25.2508, 106.389, 5019, 39, 140
-135556, -103.97, -25.565, -4.77396, 4550, 38, 126
-135556, -103.97, -25.5785, 27.9625, 3954, 37, 143
-135595, -104, -26.8499, -27.9791, 4462, 39, 154
-135595, -104, -25.241, 108.552, 4842, 44, 148
-135595, -104, -25.5656, -5.55251, 5091, 32, 145
-135595, -104, -25.5818, 28.0309, 3964, 35, 149
-135633, -104.029, -26.8249, -26.7158, 5189, 40, 160
-135633, -104.029, -25.2604, 106.436, 5040, 40, 169
-135633, -104.029, -25.5792, -4.70966, 4757, 41, 155
-135633, -104.029, -25.5971, 28.0444, 4343, 45, 171
-135676, -104.062, -27, -33.1658, 5042, 48, 177
-135676, -104.062, -25.2293, 117.125, 4363, 47, 175
-135676, -104.062, -25.5918, -8.7442, 4797, 43, 182
-135676, -104.062, -25.6152, 28.2224, 5100, 40, 175
-135713, -104.091, -26.8363, -25.7128, 4026, 39, 176
-135713, -104.091, -25.3211, 104.231, 4062, 41, 172
-135713, -104.091, -25.6383, -3.92313, 3968, 39, 171
-135713, -104.091, -25.6612, 28.0356, 4982, 36, 155
-135751, -104.12, -26.9086, -26.4188, 4621, 33, 104
-135751, -104.12, -25.3484, 106.641, 4131, 32, 113
-135751, -104.12, -25.6714, -4.51849, 4749, 34, 125
-135751, -104.12, -25.6932, 28.2144, 3996, 34, 128
-135789, -104.149, -26.9408, -26.4091, 4348, 25, 131
-135789, -104.149, -25.3809, 106.682, 4571, 27, 123
-135789, -104.149, -25.7044, -4.47954, 4662, 26, 118
-135789, -104.149, -25.7268, 28.2595, 4621, 28, 113
-135826, -104.177, -26.9433, -25.0383, 4447, 30, 113
-135826, -104.177, -25.4256, 104.62, 4143, 33, 122
-135826, -104.177, -25.7414, -3.59396, 4949, 36, 124
-135826, -104.177, -25.7638, 28.3033, 4377, 36, 121
-135865, -104.207, -27.0432, -27.5057, 4920, 35, 139
-135865, -104.207, -25.4423, 108.971, 4086, 37, 144
-135865, -104.207, -25.7749, -5.1444, 4361, 37, 159
-135865, -104.207, -25.799, 28.4247, 4506, 35, 164
-135903, -104.236, -27.0498, -26.3342, 4519, 35, 157
-135903, -104.236, -25.4927, 106.805, 4399, 36, 145
-135903, -104.236, -25.8188, -4.35653, 4149, 37, 132
-135903, -104.236, -25.8437, 28.3786, 5009, 37, 127
-135941, -104.265, -27.0941, -26.2536, 4491, 36, 121
-135941, -104.265, -25.5369, 106.82, 5089, 35, 137
-135941, -104.265, -25.8627, -4.36737, 4307, 38, 141
-135941, -104.265, -25.8872, 28.3373, 4637, 36, 155
-135979, -104.295, -27.1373, -26.323, 4837, 35, 160
-135979, -104.295, -25.5797, 106.723, 4904, 35, 158
-135979, -104.295, -25.9052, -4.49107, 4838, 37, 151
-135979, -104.295, -25.9292, 28.1867, 4640, 38, 149
-136017, -104.324, -27.1788, -26.5009, 4310, 40, 150
-136017, -104.324, -25.6207, 106.518, 5093, 43, 155
-136017, -104.324, -25.9455, -4.72525, 4497, 43, 161
-136017, -104.324, -25.9689, 27.923, 5016, 41, 168
-136055, -104.353, -27.2179, -26.7949, 4157, 41, 177
-136055, -104.353, -25.659, 106.192, 4408, 43, 182
-136055, -104.353, -25.9831, -5.08382, 4529, 41, 183
-136055, -104.353, -26.0057, 27.5303, 4517, 41, 178
-136094, -104.383, -27.2856, -28.5435, 4373, 42, 168
-136094, -104.383, -25.6845, 107.844, 4099, 43, 152
-136094, -104.383, -26.0162, -6.41317, 4934, 43, 152
-136094, -104.383, -26.0388, 27.0054, 4392, 41, 147
-136133, -104.413, -27.3194, -29.2382, 4965, 39, 159
-136133, -104.413, -25.7184, 107.163, 4160, 33, 167
-136133, -104.413, -26.05, -7.12764, 4466, 40, 175
-136133, -104.413, -26.0724, 26.2565, 4640, 39, 177
-136172, -104.443, -27.3526, -30.0287, 4683, 38, 171
-136172, -104.443, -25.7511, 106.327, 4593, 41, 166
-136172, -104.443, -26.082, -8.01358, 4371, 43, 161
-136172, -104.443, -26.1037, 25.3183, 4020, 44, 158
-136211, -104.473, -27.383, -31.0211, 4774, 44, 158
-136211, -104.473, -25.7807, 105.278, 4157, 42, 148
-136211, -104.473, -26.1108, -9.11911, 4648, 36, 159
-136211, -104.473, -26.1315, 24.1546, 5011, 35, 155
-136248, -104.501, -27.3464, -29.6033, 3997, 36, 159
-136248, -104.501, -25.826, 99.7609, 4092, 40, 165
-136248, -104.501, -26.1383, -8.81023, 4057, 40, 168
-136248, -104.501, -26.1565, 22.7142, 5132, 38, 137
-136286, -104.53, -27.3992, -32.1681, 4830, 37, 126
-136286, -104.53, -25.8343, 100.46, 4397, 37, 141
-136286, -104.53, -26.1525, -11.1384, 5078, 41, 162
-136286, -104.53, -26.1695, 21.1458, 4379, 40, 164
-136324, -104.559, -27.412, -33.9385, 4795, 37, 161
-136324, -104.559, -25.8468, 98.6782, 5079, 34, 158
-136324, -104.559, -26.1648, -12.9725, 3987, 35, 149
-136324, -104.559, -26.1814, 19.2622, 4005, 38, 158
-136363, -104.589, -27.4554, -37.1959, 5133, 38, 136
-136363, -104.589, -25.8485, 98.8029, 4886, 36, 123
-136363, -104.589, -26.1746, -15.8486, 4506, 37, 136
-136363, -104.589, -26.1918, 17.1715, 3999, 40, 152
-136401, -104.618, -27.4353, -38.1545, 4596, 39, 160
-136401, -104.618, -25.8706, 94.4025, 5067, 34, 152
-136401, -104.618, -26.1887, -17.3549, 4159, 32, 146
-136401, -104.618, -26.2053, 14.7721, 4362, 35, 151
-136440, -104.648, -27.4792, -41.7998, 4434, 35, 140
-136440, -104.648, -25.8719, 94.0824, 4374, 34, 128
-136440, -104.648, -26.1975, -20.6871, 4183, 34, 119
-136440, -104.648, -26.2141, 12.2148, 5103, 34, 116
-136478, -104.677, -27.4569, -43.2284, 4644, 33, 112
-136478, -104.677, -25.8915, 89.213, 4058, 34, 128
-136478, -104.677, -26.2088, -22.6576, 4578, 35, 144
-136478, -104.677, -26.2246, 9.35889, 4970, 32, 146
-136517, -104.707, -27.4977, -47.3203, 3987, 31, 140
-136517, -104.707, -25.8895, 88.458, 4111, 34, 147
-136517, -104.707, -26.2143, -26.4117, 4105, 34, 131
-136517, -104.707, -26.2301, 6.39397, 3968, 33, 115
-136554, -104.736, -27.4403, -47.8214, 4939, 33, 108
-136554, -104.736, -25.9155, 81.0939, 4535, 31, 100
-136554, -104.736, -26.2236, -27.9175, 4003, 34, 135
-136554, -104.736, -26.2378, 3.17489, 4577, 34, 134
-136597, -104.769, -27.6358, -58.7324, 5023, 31, 140
-136597, -104.769, -25.8602, 90.6695, 4092, 31, 143
-136597, -104.769, -26.2175, -36.0513, 4270, 36, 152
-136597, -104.769, -26.2356, 0.0576845, 4318, 36, 141
-136635, -104.798, -27.4829, -56.0557, 4234, 35, 124
-136635, -104.798, -25.9204, 76.4657, 4019, 34, 112
-136635, -104.798, -26.24, -35.4941, 4913, 33, 110
-136635, -104.798, -26.2574, -3.5561, 4430, 5, 111
-136674, -104.828, -27.5315, -60.3267, 5063, 33, 124
-136674, -104.828, -25.9241, 75.3575, 4316, 33, 139
-136674, -104.828, -26.2493, -39.6058, 3457, 37, 156
-136674, -104.828, -26.2652, -6.89, 4917, 38, 169
-136713, -104.858, -27.5391, -63.8297, 3782, 34, 134
-136713, -104.858, -25.9314, 71.8851, 4989, 36, 143
-136713, -104.858, -26.2565, -43.0798, 3594, 36, 127
-136713, -104.858, -26.2724, -10.3559, 4530, 38, 142
-136751, -104.887, -27.5145, -65.9653, 5350, 39, 132
-136751, -104.887, -25.9484, 66.3249, 3559, 35, 137
-136751, -104.887, -26.2651, -45.6812, 4098, 41, 161
-136751, -104.887, -26.2804, -13.7834, 4516, 35, 165
-136789, -104.916, -27.5213, -69.2436, 4805, 33, 154
-136789, -104.916, -25.9544, 63.0134, 4961, 33, 148
-136789, -104.916, -26.2706, -48.9783, 4985, 38, 155
-136789, -104.916, -26.2855, -17.0638, 4876, 43, 164
-136826, -104.944, -27.4944, -71.1789, 4634, 47, 171
-136826, -104.944, -25.969, 57.6709, 4261, 49, 187
-136826, -104.944, -26.2768, -51.3422, 3764, 48, 193
-136826, -104.944, -26.2911, -20.2325, 5609, 45, 192
-136864, -104.973, -27.5305, -75.4963, 4837, 37, 172
-136864, -104.973, -25.9627, 56.7814, 3939, 42, 174
-136864, -104.973, -26.2785, -55.1369, 5391, 45, 182
-136864, -104.973, -26.2933, -23.1421, 4222, 44, 167
-136903, -105.003, -27.5659, -79.8055, 5414, 45, 175
-136903, -105.003, -25.9578, 56.0209, 3983, 46, 163
-136903, -105.003, -26.2829, -58.7699, 4906, 48, 184
-136903, -105.003, -26.2994, -25.8561, 5700, 44, 176
-136942, -105.033, -27.5742, -82.5756, 3875, 43, 175
-136942, -105.033, -25.9678, 53.3793, 4398, 48, 194
-136942, -105.033, -26.2943, -61.3276, 4794, 44, 204
-136942, -105.033, -26.3118, -28.3287, 5059, 41, 189
-136981, -105.063, -27.5873, -84.9672, 5192, 41, 164
-136981, -105.063, -25.9814, 51.0674, 5191, 44, 168
-136981, -105.063, -26.3083, -63.5599, 5057, 47, 176
-136981, -105.063, -26.3261, -30.4806, 4791, 49, 185
-137019, -105.092, -27.5699, -85.7171, 4393, 52, 201
-137019, -105.092, -26.0055, 46.9635, 3869, 49, 203
-137019, -105.092, -26.3238, -64.6347, 5692, 44, 197
-137019, -105.092, -26.3406, -32.3116, 4896, 38, 179
-137058, -105.122, -27.6145, -88.6493, 3973, 42, 172
-137058, -105.122, -26.0074, 47.5056, 5402, 45, 183
-137058, -105.122, -26.3331, -66.9521, 4209, 42, 155
-137058, -105.122, -26.3498, -33.6991, 5376, 43, 163
-137097, -105.152, -27.6246, -90.0722, 3923, 43, 151
-137097, -105.152, -26.0179, 46.2366, 4819, 43, 162
-137097, -105.152, -26.3441, -68.1086, 5590, 37, 149
-137097, -105.152, -26.3611, -34.7403, 3744, 36, 152
-137137, -105.183, -27.6679, -92.3223, 4240, 39, 167
-137137, -105.183, -26.02, 47.5337, 4611, 35, 167
-137137, -105.183, -26.3547, -69.6466, 4851, 33, 119
-137137, -105.183, -26.3726, -35.327, 4959, 33, 130
-137176, -105.213, -27.6492, -91.611, 4934, 36, 130
-137176, -105.213, -26.0438, 44.9693, 4776, 38, 140
-137176, -105.213, -26.3709, -69.1512, 4486, 41, 146
-137176, -105.213, -26.3886, -35.5595, 4067, 42, 172
-137215, -105.243, -27.6641, -91.6045, 3527, 41, 168
-137215, -105.243, -26.0579, 45.0268, 5315, 37, 162
-137215, -105.243, -26.3843, -69.0003, 4494, 30, 148
-137215, -105.243, -26.4014, -35.317, 3559, 34, 139
-137254, -105.272, -27.6765, -91.2661, 4950, 38, 152
-137254, -105.272, -26.0699, 45.4631, 3743, 36, 127
-137254, -105.272, -26.396, -68.4646, 4875, 37, 133
-137254, -105.272, -26.4129, -34.6812, 3416, 36, 113
-137292, -105.302, -27.6559, -89.2098, 4272, 32, 130
-137292, -105.302, -26.0906, 44.1815, 5017, 27, 113
-137292, -105.302, -26.4082, -66.7037, 5630, 23, 105
-137292, -105.302, -26.4241, -33.6665, 3631, 26, 113
-137330, -105.331, -27.6655, -87.9696, 3970, 32, 131
-137330, -105.331, -26.099, 45.4612, 4183, 31, 118
-137330, -105.331, -26.4156, -65.3412, 4265, 27, 83
-137330, -105.331, -26.4308, -32.2229, 4216, 24, 69
-137369, -105.361, -27.7034, -87.7613, 4037, 22, 66
-137369, -105.361, -26.0951, 49.1932, 3730, 21, 71
-137369, -105.361, -26.4198, -64.4662, 5764, 20, 74
-137369, -105.361, -26.4356, -30.4181, 5186, 16, 71
-137407, -105.39, -27.6778, -84.6806, 4474, 24, 86
-137407, -105.39, -26.1118, 48.9748, 3643, 31, 129
-137407, -105.39, -26.4288, -61.6499, 5146, 37, 146
-137407, -105.39, -26.4443, -28.3569, 4040, 33, 121
-137446, -105.42, -27.7171, -83.7302, 5289, 35, 133
-137446, -105.42, -26.1088, 53.382, 3919, 37, 123
-137446, -105.42, -26.4334, -60.1268, 4900, 37, 144
-137446, -105.42, -26.449, -25.9346, 5753, 36, 144
-137483, -105.448, -27.6591, -78.739, 3986, 37, 148
-137483, -105.448, -26.1342, 51.6107, 4570, 42, 169
-137483, -105.448, -26.4422, -55.9444, 5027, 39, 182
-137483, -105.448, -26.4563, -23.3748, 5352, 37, 159
-137521, -105.477, -27.6951, -77.1839, 5543, 40, 164
-137521, -105.477, -26.1264, 56.5446, 5601, 45, 175
-137521, -105.477, -26.4409, -53.9273, 5528, 50, 191
-137521, -105.477, -26.4542, -20.4913, 5322, 54, 214
-137559, -105.506, -27.6931, -74.399, 4983, 61, 235
-137559, -105.506, -26.1244, 59.4182, 4511, 61, 250
-137559, -105.506, -26.4388, -51.0089, 3914, 58, 247
-137559, -105.506, -26.4519, -17.528, 5665, 53, 242
-137597, -105.536, -27.6906, -71.398, 4796, 46, 204
-137597, -105.536, -26.1216, 62.4517, 3804, 48, 201
-137597, -105.536, -26.4357, -47.9476, 5155, 50, 188
-137597, -105.536, -26.4484, -14.4437, 3895, 47, 166
-137635, -105.565, -27.6868, -68.2947, 4983, 45, 166
-137635, -105.565, -26.1173, 65.5701, 3473, 41, 150
-137635, -105.565, -26.4309, -44.818, 4282, 38, 153
-137635, -105.565, -26.4432, -11.3063, 4978, 30, 136
-137673, -105.594, -27.681, -65.153, 5543, 27, 126
-137673, -105.594, -26.1111, 68.7129, 3501, 29, 127
-137673, -105.594, -26.4242, -41.6773, 3790, 33, 153
-137673, -105.594, -26.436, -8.17087, 3953, 35, 125
